업종명,업소명,소재지(도로명),소재지전화,업태명,문의전화
일반음식점,김밥은요기,"충청북도 충주시 칠금18길 33-1, 1층 (칠금동)",043-844-7772,분식,043-850-3473
일반음식점,통영회종합수산,"충청북도 충주시 연수로 67, 1,2층 (연수동)",043-845-9255,횟집,043-850-3473
일반음식점,오리나라,"충청북도 충주시 행정11길 29, 1층 (목행동)",043-845-5233,식육(숯불구이),043-850-3473
일반음식점,동두천솥뚜껑삼겹살충주연수점,"충청북도 충주시 연원로 2, 1층 (연수동)",043-851-0050,식육(숯불구이),043-850-3473
일반음식점,또바기감자탕&대패삼겹살,"충청북도 충주시 중앙탑면 원앙길 8-7, 3층 301호",043-842-3210,한식,043-850-3473
일반음식점,다담구이,"충청북도 충주시 연수서편1길 1, 1층 (연수동)",043-853-3630,식육(숯불구이),043-850-3473
일반음식점,재성이네순대,"충청북도 충주시 공설시장길 18, 1층 (충의동)",043-851-8876,한식,043-850-3473
일반음식점,풀잎소주방,"충청북도 충주시 주덕읍 시장길 16, 1층",043-3202-4912,정종/대포집/소주방,043-850-3473
일반음식점,기영이숯불두마리치킨연수칠금점,"충청북도 충주시 대가미4길 7, 1층 (칠금동)",043-844-5324,호프/통닭,043-850-3473
일반음식점,돌판삼겹&홍어삼합,"충청북도 충주시 금곡서1길 8, 1층 (연수동)",043-856-5392,식육(숯불구이),043-850-3473
일반음식점,청담곱떡충주점,"충청북도 충주시 갱고개로 45, 1층 102호 (교현동)",,분식,043-850-3473
일반음식점,청춘갈매기,"충청북도 충주시 사직로 302, 1층 (안림동)",,식육(숯불구이),043-850-3473
일반음식점,포36거리,"충청북도 충주시 호암토성2로 3, 2층 204호 (호암동)",043-855-2584,"외국음식전문점(인도,태국등)",043-850-3473
일반음식점,보배반점충주호암점,"충청북도 충주시 호암토성2로 3, 2층 205호,206호 (호암동)",043-845-0066,중국식,043-850-3473
일반음식점,레인보우한식집밥,"충청북도 충주시 하단2길 1, 레인보우하우스 102동 1층 102호 (단월동)",043-848-0288,한식,043-850-3473
일반음식점,보드람죽서충주점,"충청북도 충주시 대소원면 첨단쉼터4길 4, 1층",043-851-2952,한식,043-850-3473
일반음식점,맥시칸치킨용산점,"충청북도 충주시 용정7길 12, 상가동 102호 (용산동, 세중참사랑아파트)",043-844-1253,호프/통닭,043-850-3473
일반음식점,바른국밥충주점,"충청북도 충주시 중앙탑면 청금로 262, 1층",043-857-1207,한식,043-850-3473
일반음식점,삼정이모네밥집,"충청북도 충주시 용정2길 3, 1층 (성남동)",043-857-1126,한식,043-850-3473
일반음식점,맛있는통살돈까스충주점,"충청북도 충주시 칠금13길 4, 1층 (칠금동)",,한식,043-850-3473
일반음식점,취한골목직영점,"충청북도 충주시 사직로 192, 1층 (성남동)",,호프/통닭,043-850-3473
일반음식점,대도식당,"충청북도 충주시 충원대로 209, 1층 (단월동)",,한식,043-850-3473
일반음식점,촌골,충청북도 충주시 중앙로 101-8 (성내동),043-846-5882,한식,043-850-3473
일반음식점,순수치킨&잇츠카츠서충주점,"충청북도 충주시 중앙탑면 원앙길 8-7, 2층 206호",043-857-9292,분식,043-850-3473
일반음식점,비에이치씨충주건대점,"충청북도 충주시 충열1길 20-9, 1층 (단월동)",043-848-9989,호프/통닭,043-850-3473
일반음식점,돼지소잇소,"충청북도 충주시 중앙탑면 원앙길 8-7, 2층 203호",,식육(숯불구이),043-850-3473
일반음식점,치탈리아충주점,"충청북도 충주시 칠금12길 23, 1층 103호 (칠금동)",043-845-9967,호프/통닭,043-850-3473
일반음식점,큐올큐옛날통닭목행점,"충청북도 충주시 충원대로 948, 나동 1층 (목행동)",,호프/통닭,043-850-3473
일반음식점,천미부마라탕충주호암점,"충청북도 충주시 호암수청2로 29, 1층 109호 (호암동)",,중국식,043-850-3473
일반음식점,선호네,"충청북도 충주시 자유시장길 35, 1층 (충인동)",,한식,043-850-3473
일반음식점,풍쓰막창,"충청북도 충주시 갱고개로 30, 1층 (교현동)",,식육(숯불구이),043-850-3473
일반음식점,소댕,"충청북도 충주시 동수13길 2, 1층 (연수동)",043-857-1988,식육(숯불구이),043-850-3473
일반음식점,제육의정석,"충청북도 충주시 남산9길 15, 1층 115호 (교현동, 건일상가아파트)",,한식,043-850-3473
일반음식점,왕십리소곱창,"충청북도 충주시 대소원면 첨단쉼터4길 32-4, 1층",,식육(숯불구이),043-850-3473
일반음식점,또막창,"충청북도 충주시 만리산로 28, 1층 (교현동)",043-856-4607,식육(숯불구이),043-850-3473
일반음식점,파스타인사이드,"충청북도 충주시 동수11길 12, 2층 (연수동)",,경양식,043-850-3473
일반음식점,일품양평해장국연수점,"충청북도 충주시 연수상가1길 17, 1층 (연수동)",043-857-8255,한식,043-850-3473
일반음식점,허브돈까스치킨,"충청북도 충주시 대흥6길 31, 1층 (교현동)",043-856-6654,경양식,043-850-3473
일반음식점,명가소머리국밥양평해장국,"충청북도 충주시 신니면 신덕로 307, 1층",043-848-9858,한식,043-850-3473
일반음식점,성진맛집,"충청북도 충주시 칠금4길 33, 1층 (교현동)",,한식,043-850-3473
일반음식점,떡볶이집,충청북도 충주시 연원1길 25-1 (연수동),,분식,043-850-3473
일반음식점,웅이네한식뷔페,"충청북도 충주시 충주호수로 87, 1층 (목행동)",043-853-6880,뷔페식,043-850-3473
일반음식점,영광맛집동량점,"충청북도 충주시 동량면 지등로 4, 1층",,한식,043-850-3473
일반음식점,카페천국충주점,"충청북도 충주시 동수14길 5, 1층 (연수동)",,분식,043-850-3473
일반음식점,미상주먹김밥,"충청북도 충주시 호암수청1로 53, 1층 (호암동)",043-855-5618,분식,043-850-3473
일반음식점,무모한초밥신연수점,"충청북도 충주시 연수동산로2길 1, 1층 (연수동)",043-848-3383,일식,043-850-3473
일반음식점,정일품삼계탕,"충청북도 충주시 교동1길 3, 1층 (교현동)",043-851-3359,한식,043-850-3473
일반음식점,명가막국수누룽지통닭,"충청북도 충주시 연원로 27-15, 1층 (연수동)",043-855-9289,한식,043-850-3473
일반음식점,원참치,"충청북도 충주시 호암수청7길 6-1, 1층 (호암동)",,일식,043-850-3473
일반음식점,꽃길만걷게,"충청북도 충주시 대소원면 첨단산업4로 43, 1층",,한식,043-850-3473
일반음식점,세뚜(cest tout),"충청북도 충주시 지곡6길 43, 1층 (지현동)",,기타,043-850-3473
일반음식점,불맛야식,"충청북도 충주시 번영대로 158, 1층 (연수동)",,호프/통닭,043-850-3473
일반음식점,입떡완료,"충청북도 충주시 칠금중앙4길 11, 1층 (칠금동)",043-847-2372,분식,043-850-3473
일반음식점,감자꽃막국수,"충청북도 충주시 옻갓길 28, 1층 (칠금동)",043-844-8777,한식,043-850-3473
일반음식점,제주인짬뽕호암점,"충청북도 충주시 호암수청1길 5, 1층 106호 (호암동)",043-856-5656,중국식,043-850-3473
일반음식점,수정식당,"충청북도 충주시 관아1길 3, 1층 (성서동)",,한식,043-850-3473
일반음식점,충주한우촌,"충청북도 충주시 금제9길 20-1, 1층 (금릉동)",043-857-6888,식육(숯불구이),043-850-3473
일반음식점,엘피스푸드,"충청북도 충주시 충인3길 25, 1층 (충인동)",043-842-1828,경양식,043-850-3473
일반음식점,하오츠충주교현점,"충청북도 충주시 예성로 232, 1층 (교현동)",043-853-3566,중국식,043-850-3473
일반음식점,돈쫄돈스페셜돈가스서충주점,"충청북도 충주시 중앙탑면 원앙9길 15, A-2동 101호 (e편한세상 충주)",,분식,043-850-3473
일반음식점,샐러데이즈충주호암점,"충청북도 충주시 호암수청1로 55, 1층 104호 (호암동)",,기타,043-850-3473
일반음식점,사계식당가을,"충청북도 충주시 남산9길 15, 가동 1층 상가 105호 (교현동, 건일상가아파트)",,한식,043-850-3473
일반음식점,육회만드는사람들,"충청북도 충주시 연수상가길 30, 1층 (연수동)",,한식,043-850-3473
일반음식점,무공돈까스충주호암점,"충청북도 충주시 호암수청1로 47, 1층 102호 (호암동)",,경양식,043-850-3473
일반음식점,장가네,"충청북도 충주시 목행산단7로 24, A동 3층 362호 (목행동)",043-845-8886,한식,043-850-3473
일반음식점,하하갈비찜,"충청북도 충주시 갱고개로 45-1, 1층 (교현동)",043-847-2879,한식,043-850-3473
일반음식점,후라토식당충주점,"충청북도 충주시 호암토성2로 3, 2층 201호 (호암동)",,일식,043-850-3473
일반음식점,고인돌,"충청북도 충주시 국원대로 107, 한스타워 1층 103호 104호 (교현동)",,한식,043-850-3473
일반음식점,춘리마라탕,충청북도 충주시 사직산23길 19 (문화동),043-856-6388,중국식,043-850-3473
일반음식점,바다향,충청북도 충주시 금제7길 6 (금릉동),043-848-0760,일식,043-850-3473
일반음식점,히어로보드게임카페충주연수점,"충청북도 충주시 갱고개로 158, 재원빌딩 2층 (연수동)",,분식,043-850-3473
일반음식점,포몬스충주댐점,충청북도 충주시 충주호수로 598-1 (종민동),043-848-5253,"외국음식전문점(인도,태국등)",043-850-3473
일반음식점,삼삼회관,"충청북도 충주시 형설로 95, 1층 (용산동)",043-724-2444,한식,043-850-3473
일반음식점,수미,"충청북도 충주시 사직산22길 14-3, 2층 (지현동)",,"외국음식전문점(인도,태국등)",043-850-3473
일반음식점,우리할매떡볶이,"충청북도 충주시 번영대로 67, 1층 (금릉동)",,분식,043-850-3473
일반음식점,뉴(NEW),"충청북도 충주시 직동길 92-7, 1층 (직동)",,기타,043-850-3473
일반음식점,텀즈리브르,"충청북도 충주시 봉현로 86, 1층 (봉방동)",,기타,043-850-3473
일반음식점,꼬불꼬불,"충청북도 충주시 성서2길 18, 1층 (성서동)",,한식,043-850-3473
일반음식점,당신은지금치킨이땡긴다충주연수점,"충청북도 충주시 연수동산로5길 27, 1층 (연수동)",043-856-9282,호프/통닭,043-850-3473
일반음식점,일번지비빔국수서충주점,"충청북도 충주시 대소원면 첨단쉼터6길 3-10, 1층",,한식,043-850-3473
일반음식점,중화마담,"충청북도 충주시 중앙탑면 원앙길 7, 1층",,중국식,043-850-3473
일반음식점,안성깍뚜기,"충청북도 충주시 중앙탑면 원앙길 8-5, 1층 3호",,한식,043-850-3473
일반음식점,해정식당,"충청북도 충주시 중앙탑면 원앙길 8-14, 2층 201호,202호,203호",,뷔페식,043-850-3473
일반음식점,소소한행복,충청북도 충주시 살미면 용천갈마길 47,,기타,043-850-3473
일반음식점,바우네나주곰탕충주연수점,"충청북도 충주시 번영대로 195, 1층 (연수동)",043-856-1988,한식,043-850-3473
일반음식점,고슬고슬꼬마김밥,"충청북도 충주시 형설로 108-1, 1층 (용산동)",,분식,043-850-3473
일반음식점,명인만두충주호암점,"충청북도 충주시 호암토성2로 10, 충주호암더휴엔에이치에프7단지 상가동 1층 104호 (호암동)",,분식,043-850-3473
일반음식점,일천왕족발,"충청북도 충주시 중앙탑면 원앙5길 36, 1층 105호",043-854-4884,한식,043-850-3473
일반음식점,한강바베큐한강인생탕후루,"충청북도 충주시 연원11길 12, 1층 (연수동)",,한식,043-850-3473
일반음식점,술술오리,"충청북도 충주시 자유시장길 40-2, 1층 (충인동)",,한식,043-850-3473
일반음식점,이비자(IBIZA),"충청북도 충주시 칠금12길 39, 2층 (칠금동)",,호프/통닭,043-850-3473
일반음식점,만타스시31 충주호암점,"충청북도 충주시 호암수청1로 29, 상가동 105호 (호암동, LH 힐스테이트 호암)",,일식,043-850-3473
일반음식점,골고루떡볶이,"충청북도 충주시 호암토성5길 16, 1층 (호암동)",,분식,043-850-3473
일반음식점,킹덤라운지(KINGDOM LOUNGE),"충청북도 충주시 중앙탑면 원앙길 8-13, 4층 402호",,호프/통닭,043-850-3473
일반음식점,와인트리,충청북도 충주시 사직로 199 (성서동),,경양식,043-850-3473
일반음식점,조개바다,"충청북도 충주시 중앙탑면 원앙9길 22, 1층",,한식,043-850-3473
일반음식점,한우담,"충청북도 충주시 금봉대로 366-1, 가동 2층 (교현동)",043-847-4479,식육(숯불구이),043-850-3473
일반음식점,할매만두,"충청북도 충주시 자유시장길 33-1, 1층 (충인동)",043-851-3576,한식,043-850-3473
일반음식점,두툼피자충주점,"충청북도 충주시 사직로 195, 1층 (성서동)",,기타,043-850-3473
일반음식점,장가계,"충청북도 충주시 용정8길 2, 솔무리교회 1층 (용산동)",043-848-7091,중국식,043-850-3473
일반음식점,미내리151카페,"충청북도 충주시 엄정면 내창로 210, 1층",043-842-3014,기타,043-850-3473
일반음식점,뉴욕버거호암점,"충청북도 충주시 호암토성2로 1, 지하동 1층 A-111호 (호암동, 호암 힐데스하임)",070-4106-3414,경양식,043-850-3473
일반음식점,무명카츠,"충청북도 충주시 만리산로 15, 1층 (교현동)",,일식,043-850-3473
일반음식점,임소초,"충청북도 충주시 하단1길 21, 가동 1층 (단월동)",,중국식,043-850-3473
일반음식점,원주닭발편육,충청북도 충주시 자유시장길 29 (충인동),043-851-2779,한식,043-850-3473
일반음식점,모퉁이호프,"충청북도 충주시 칠금4길 33, 1층 (교현동)",,호프/통닭,043-850-3473
일반음식점,백운장수촌,"충청북도 충주시 번영대로 160, 1층 (연수동)",043-844-9951,한식,043-850-3473
일반음식점,좋은아침페스츄리충주점,"충청북도 충주시 남산1길 42, 1~2층 (용산동)",043-845-7776,경양식,043-850-3473
일반음식점,조푸드충주,"충청북도 충주시 주덕읍 화개2길 3, 1층",,한식,043-850-3473
